source,fc_id,sleeper_id,name,position,team,age,value,overall_rank,position_rank,redraft_value,combined_value,trend_30_day,tier,trade_frequency
FantasyCalcAPI,9833,9509,Bijan Robinson,RB,ATL,24.1,11432,1,1,10560,21992,406,1,0.0068
FantasyCalcAPI,9821,9221,Jahmyr Gibbs,RB,DET,24.0,10686,2,2,10508,21194,628,2,0.0071
FantasyCalcAPI,5856,7564,Ja'Marr Chase,WR,CIN,26.0,9662,3,1,9899,19561,-78,3,0.0093
FantasyCalcAPI,9924,9488,Jaxon Smith-Njigba,WR,SEA,24.1,9355,4,2,8987,18342,-510,4,0.0078
FantasyCalcAPI,9822,9493,Puka Nacua,WR,LAR,24.8,8939,5,3,9026,17965,-736,5,0.007
FantasyCalcAPI,12612,12527,Ashton Jeanty,RB,LV,22.3,7582,6,3,7843,15425,346,6,0.0119
FantasyCalcAPI,11737,11632,Malik Nabers,WR,NYG,22.6,7378,7,4,6588,13966,12,6,0.0103
FantasyCalcAPI,13485,13287,Jeremiyah Love,RB,,,7353,8,4,7462,14815,114,6,0.0119
FantasyCalcAPI,7569,6794,Justin Jefferson,WR,MIN,26.8,7317,9,5,8770,16087,102,6,0.0145
FantasyCalcAPI,1527,7547,Amon-Ra St. Brown,WR,DET,26.4,7133,10,6,8344,15477,-283,6,0.0089
FantasyCalcAPI,16523,DP_0_0,2026 Pick 1.01,PICK,,,6755,11,1,0,6755,61,7,
FantasyCalcAPI,4835,6786,CeeDee Lamb,WR,DAL,26.9,6736,11,7,8182,14918,57,7,0.0123
FantasyCalcAPI,9969,9226,De'Von Achane,RB,MIA,24.4,6686,12,5,8136,14822,-42,7,0.0159
FantasyCalcAPI,7325,8130,Trey McBride,TE,ARI,26.3,6527,13,1,7221,13748,16,8,0.0086
FantasyCalcAPI,11702,11604,Brock Bowers,TE,LV,23.3,6510,14,2,5532,12042,-139,8,0.0062
FantasyCalcAPI,12573,12507,Omarion Hampton,RB,LAC,23.0,6453,15,6,7120,13573,58,8,0.0109
FantasyCalcAPI,998,8112,Drake London,WR,ATL,24.6,6024,16,8,6283,12307,46,9,0.0128
FantasyCalcAPI,3046,6813,Jonathan Taylor,RB,IND,27.2,5778,17,7,8506,14284,-122,10,0.0117
FantasyCalcAPI,6170,4984,Josh Allen,QB,BUF,29.8,5608,18,1,6442,12050,116,10,0.008
FantasyCalcAPI,182,8138,James Cook,RB,BUF,26.5,5424,19,8,7779,13203,8,11,0.0094
FantasyCalcAPI,12635,12526,Tetairoa McMillan,WR,CAR,22.9,5193,20,9,4288,9481,214,11,0.0106
FantasyCalcAPI,1749,8151,Kenneth Walker,RB,SEA,25.4,4935,21,9,6574,11509,1400,12,0.0233
FantasyCalcAPI,1436,8137,George Pickens,WR,DAL,25.0,4777,22,10,4836,9613,58,12,0.0138
FantasyCalcAPI,11696,11564,Drake Maye,QB,NE,23.5,4726,23,2,3480,8206,-353,12,0.0071
